id,rawName,website,sourceType,sourceName,sourceUrl,description,homepageText,careersText,lastActivityDate,country,estimatedSize,stageHint,agentConfidence,expectedCategory,expectedTrashReason
raw_0072,GTMDock Inc.,https://gtmdock.dev,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/gtmdock-72,"GTMDock is a B2B SaaS company building software for sales, revenue, and operations teams.","GTMDock is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-03-18,Netherlands,201-500,Series B,62,qualified_candidate,
raw_0073,LedgerLayer,https://ledgerlayer.dev,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/ledgerlayer-73,"LedgerLayer is a B2B SaaS company building software for sales, revenue, and operations teams.","LedgerLayer is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-02-27,US,201-500,Series B,68,qualified_candidate,
raw_0074,LedgerLayer AI,https://ledgerlayer.dev,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/ledgerlayer-74,"LedgerLayer is a B2B SaaS company building software for sales, revenue, and operations teams.","LedgerLayer is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-02-27,US,201-500,Series B,62,qualified_candidate,
raw_0075,SignalNexusOld,https://signalnexusold.com,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/signalnexusold-75,SignalNexusOld is an old startup listing from a previous event.,This domain is for sale.,,2019-03-26,Germany,1-10,Unknown,84,dead_or_stale,Dead/stale/parked company
raw_0076,SignalNexusOld AI,https://www.signalnexusold.com,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/signalnexusold-76,SignalNexusOld is an old startup listing from a previous event.,This domain is for sale.,,2019-03-26,Germany,1-10,Unknown,94,dead_or_stale,Dead/stale/parked company
raw_0077,CloseWave,https://closewave.co,accelerator,Northstar SaaS Demo Day,https://example-seedlaunch.com/batch/closewave-77,"CloseWave is a B2B SaaS company building software for sales, revenue, and operations teams.","CloseWave is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-07,Netherlands,11-50,Seed,73,qualified_candidate,
raw_0078,CloseWave AI,https://closewave.co,conference,GTM Leaders Expo Sponsor List,https://example-saas-growth-summit.com/exhibitors/closewave-78,"CloseWave is a B2B SaaS company building software for sales, revenue, and operations teams.","CloseWave is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-07,Netherlands,11-50,Seed,84,qualified_candidate,
raw_0079,CloseWave Inc.,https://closewave.co,conference,AI SaaS Week Exhibitor Index,https://example-saas-growth-summit.com/exhibitors/closewave-79,"CloseWave is a B2B SaaS company building software for sales, revenue, and operations teams.","CloseWave is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.","We are growing our go-to-market team and hiring SDRs, BDRs, and sales leadership.",2026-04-07,Netherlands,11-50,Seed,78,qualified_candidate,
raw_0080,RevOpsForgeStudio,https://revopsforgestudio.com,careers_page,Public Career Page Scan,https://jobs.example-ats.com/revopsforgestudio-80,RevOpsForgeStudio is a creative design and marketing services agency.,"RevOpsForgeStudio is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-05-20,Germany,51-200,Unknown,89,agency_or_service_provider,Not ICP: agency/service provider
raw_0081,LeadLabs,https://leadlabs.dev,accelerator,SeedLaunch Accelerator Batch,https://example-seedlaunch.com/batch/leadlabs-81,"LeadLabs is a B2B SaaS company building software for sales, revenue, and operations teams.","LeadLabs helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-06-04,Netherlands,11-50,Series A,62,qualified_candidate,
raw_0082,LeadLabs AI,https://www.leadlabs.dev,accelerator,Foundry Ventures Startup Batch,https://example-seedlaunch.com/batch/leadlabs-82,"LeadLabs is a B2B SaaS company building software for sales, revenue, and operations teams.","LeadLabs helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-06-04,Netherlands,11-50,Series A,78,qualified_candidate,
raw_0083,LeadLabs Inc.,https://leadlabs.dev,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/leadlabs-83,"LeadLabs is a B2B SaaS company building software for sales, revenue, and operations teams.","LeadLabs helps growing B2B companies automate sales workflows, manage pipeline, and create qualified opportunities for account executives.","Hiring: VP Sales, Account Executive, Partnerships Manager, and Revenue Operations Analyst.",2026-06-04,Netherlands,11-50,Series A,89,qualified_candidate,
raw_0084,FunnelNexus,https://funnelnexus.com,conference,SaaS Growth Summit Exhibitors,https://example-saas-growth-summit.com/exhibitors/funnelnexus-84,"FunnelNexus is a B2B SaaS company building software for sales, revenue, and operations teams.","FunnelNexus is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.",,2026-06-13,Australia,201-500,Series B,68,qualified_candidate,
raw_0085,FunnelNexus AI,https://www.funnelnexus.com,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/funnelnexus-85,"FunnelNexus is a B2B SaaS company building software for sales, revenue, and operations teams.","FunnelNexus is a B2B SaaS platform helping revenue teams improve pipeline visibility, forecast accuracy, and sales execution. Request a demo from our sales team.",,2026-06-13,Australia,201-500,Series B,94,qualified_candidate,
raw_0086,PipelineStackMedia,https://pipelinestackmedia.com,careers_page,GTM Job Feed,https://jobs.example-ats.com/pipelinestackmedia-86,PipelineStackMedia is a creative design and marketing services agency.,"PipelineStackMedia is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-13,Singapore,11-50,Bootstrapped,62,agency_or_service_provider,Not ICP: agency/service provider
raw_0087,PipelineStackMedia AI,https://pipelinestackmedia.com,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/pipelinestackmedia-87,PipelineStackMedia is a creative design and marketing services agency.,"PipelineStackMedia is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-04-13,Singapore,11-50,Bootstrapped,73,agency_or_service_provider,Not ICP: agency/service provider
raw_0088,MarketOSLanding,https://marketoslanding.com,funding_news,Startup Funding Digest,https://example-funding-digest.com/startups/marketoslanding-88,MarketOSLanding is a creative design and marketing services agency.,"MarketOSLanding is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-03-22,Singapore,11-50,Unknown,78,agency_or_service_provider,Not ICP: agency/service provider
raw_0089,MarketOSLanding AI,https://marketoslanding.com,conference,B2B Revenue Conference Booth Directory,https://example-saas-growth-summit.com/exhibitors/marketoslanding-89,MarketOSLanding is a creative design and marketing services agency.,"MarketOSLanding is a creative agency offering branding, web design, landing pages, content, and visual identity services for startups.",,2026-03-22,Singapore,11-50,Unknown,62,agency_or_service_provider,Not ICP: agency/service provider
raw_0090,SignalEngine,,startup_directory,Cloud Software Landscape,https://example-startup-directory.com/company/signalengine-90,"SignalEngine appears in a startup source, but there is limited evidence about current business model or activity.",Early-stage company building workflow tools. More evidence needed.,,2022-08-14,US,Unknown,Unknown,58,needs_review,Needs review: weak evidence
raw_0091,GTMLoopParked,https://gtmloopparked.com,funding_news,Seed Round News Feed,https://example-funding-digest.com/startups/gtmloopparked-91,GTMLoopParked is an old startup listing from a previous event.,Parked domain. Buy this domain today.,,2020-08-23,Singapore,1-10,Unknown,89,dead_or_stale,Dead/stale/parked company
raw_0092,FunnelPilot,https://funnelpilot.app,accelerator,ScaleBridge Accelerator Portfolio,https://example-seedlaunch.com/batch/funnelpilot-92,"FunnelPilot is a B2B SaaS company building software for sales, revenue, and operations teams.","FunnelPilot is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-21,US,51-200,Seed,89,qualified_candidate,
raw_0093,FunnelPilot AI,https://www.funnelpilot.app,startup_directory,Startup Signal Directory,https://example-startup-directory.com/company/funnelpilot-93,"FunnelPilot is a B2B SaaS company building software for sales, revenue, and operations teams.","FunnelPilot is cloud software for business teams that need better go-to-market visibility, sales automation, and customer acquisition workflows.",We are hiring Sales Development Representatives and Account Executives to expand our GTM motion.,2026-05-21,US,51-200,Seed,78,qualified_candidate,
raw_0094,RevOpsPathArchived,https://revopspatharchived.com,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/revopspatharchived-94,RevOpsPathArchived is an old startup listing from a previous event.,Parked domain. Buy this domain today.,,2021-04-20,Canada,1-10,Unknown,94,dead_or_stale,Dead/stale/parked company
raw_0095,RevenueForge,https://revenueforge.dev,careers_page,Revenue Hiring Monitor,https://jobs.example-ats.com/revenueforge-95,"RevenueForge is a B2B SaaS company building software for sales, revenue, and operations teams.","RevenueForge gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Sales Development Representative, Account Executive, and RevOps Manager.",2026-04-05,Singapore,51-200,Series A,73,qualified_candidate,
raw_0096,FunnelBase,https://funnelbase.com,careers_page,Public Career Page Scan,https://jobs.example-ats.com/funnelbase-96,"FunnelBase is a B2B SaaS company building software for sales, revenue, and operations teams.","FunnelBase gives sales and RevOps teams a workflow automation dashboard for GTM execution, pipeline management, and revenue operations.","Open roles: Head of Sales, Account Executive, Revenue Operations Manager, and SDR.",2026-03-21,UK,201-500,Unknown,73,qualified_candidate,
